Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	br_lengths[138]	br_lengths[139]	br_lengths[140]	br_lengths[141]	br_lengths[142]	br_lengths[143]	br_lengths[144]	br_lengths[145]	br_lengths[146]	br_lengths[147]	br_lengths[148]	br_lengths[149]	br_lengths[150]	br_lengths[151]	br_lengths[152]	br_lengths[153]	br_lengths[154]	br_lengths[155]	br_lengths[156]	br_lengths[157]	br_lengths[158]	br_lengths[159]	br_lengths[160]	br_lengths[161]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	rel_br_lengths[138]	rel_br_lengths[139]	rel_br_lengths[140]	rel_br_lengths[141]	rel_br_lengths[142]	rel_br_lengths[143]	rel_br_lengths[144]	rel_br_lengths[145]	rel_br_lengths[146]	rel_br_lengths[147]	rel_br_lengths[148]	rel_br_lengths[149]	rel_br_lengths[150]	rel_br_lengths[151]	rel_br_lengths[152]	rel_br_lengths[153]	rel_br_lengths[154]	rel_br_lengths[155]	rel_br_lengths[156]	rel_br_lengths[157]	rel_br_lengths[158]	rel_br_lengths[159]	rel_br_lengths[160]	rel_br_lengths[161]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-407.3947	-729.8697	322.475	0.00749034	0.00485657	0.0146853	0.0054069	0.00315676	0.0057507	0.00129973	0.00056018	0.000353677	0.00352128	0.00353029	5.85236e-05	0.00817763	0.000538089	0.00225173	0.00266851	0.000172962	0.00127145	0.0126857	0.000137282	0.000466477	0.00966141	0.00720019	0.0004308	0.00220871	0.000660404	0.0011008	0.0045103	0.0037946	0.000470367	0.00337051	0.000674942	0.00458674	0.00747158	0.00250382	0.00628258	0.018063	0.00157999	0.00691211	0.000128504	0.00598648	0.00373321	0.00131907	0.000230682	0.00382262	0.00191721	0.00129577	0.00339173	0.00301825	0.00323351	0.0199414	0.000683788	0.000231929	0.000394754	0.000956202	0.0102269	0.00174014	0.00447751	0.00845936	0.00494576	0.00808899	0.0026726	0.00233031	0.0091724	0.000842919	0.000460279	0.00286352	0.00750264	0.00314911	0.0131244	0.00167687	0.00148004	0.00271574	0.000105303	0.0046487	0.00181316	0.000293981	0.00537505	0.000470861	0.00220343	0.000275125	0.0151481	0.00357823	0.000795033	0.00451107	0.000585305	0.000160174	0.00523085	0.000613454	0.00145314	0.000985526	0.00199116	0.0379225	0.00126542	0.00190058	0.00500471	0.00511906	0.00312855	0.0027402	0.00152057	0.00038446	0.00875157	0.00288127	0.00175547	0.0040287	0.000892271	0.000923348	0.00320936	0.000520721	0.00227713	0.000668798	0.0192773	0.00237178	0.00537813	0.00202623	0.0227683	0.00705671	0.00851167	0.00965069	0.00307728	0.00532596	0.0194142	0.0102585	0.000968742	0.00152686	0.0131978	0.000323348	0.00410526	0.00376913	0.00546638	0.00240387	0.00118395	0.0060679	0.00186785	0.00166895	0.000908401	0.00625855	0.00210519	0.0243017	0.00974006	0.0153261	0.00189422	0.000221087	0.000827033	0.00888362	0.00292354	0.00864675	0.00187923	0.00304449	0.00456013	0.000120334	0.000179024	0.00019325	0.00966594	0.00575992	0.000576802	0.00147558	0.00266385	0.00237568	0.00122566	0.000253451	0.27564	1.18109	0.1944455	1.805555	0.0599315	0.253431	0.651651	1.53456	3.94585	16.6857	2.035116	9.285659	0.0583443	0.0106164	0.00688341	0.020814	0.00766343	0.00447421	0.0081507	0.00184216	0.000793966	0.000501282	0.00499085	0.00500362	8.29479e-05	0.0115905	0.000762656	0.00319147	0.0037822	0.000245146	0.00180208	0.01798	0.000194575	0.000661157	0.0136935	0.0102051	0.000610591	0.00313049	0.000936018	0.00156021	0.00639263	0.00537825	0.000666671	0.00477716	0.000956623	0.00650098	0.0105898	0.00354877	0.00890456	0.0256015	0.00223939	0.00979682	0.000182134	0.00848489	0.00529123	0.00186957	0.000326955	0.00541796	0.00271734	0.00183654	0.00480723	0.00427789	0.00458299	0.0282638	0.000969161	0.000328722	0.000559501	0.00135527	0.014495	0.00246637	0.00634616	0.0119898	0.00700983	0.0114649	0.00378799	0.00330285	0.0130004	0.0011947	0.000652373	0.00405858	0.0106338	0.00446337	0.0186018	0.0023767	0.00209772	0.00384913	0.000149251	0.00658879	0.00256987	0.000416671	0.00761828	0.000667371	0.00312302	0.000389945	0.02147	0.00507157	0.00112683	0.00639372	0.000829577	0.000227022	0.0074139	0.000869473	0.00205959	0.00139683	0.00282216	0.0537492	0.00179353	0.00269377	0.00709338	0.00725546	0.00443422	0.0038838	0.00215517	0.000544911	0.012404	0.00408374	0.0024881	0.00571005	0.00126465	0.0013087	0.00454876	0.000738039	0.00322747	0.000947916	0.0273225	0.00336163	0.00762265	0.00287186	0.0322704	0.0100018	0.0120639	0.0136783	0.00436156	0.0075487	0.0275165	0.0145399	0.00137304	0.00216409	0.0187058	0.000458295	0.00581855	0.00534214	0.00774773	0.00340711	0.00167807	0.00860029	0.00264739	0.00236548	0.00128751	0.0088705	0.00298378	0.0344437	0.013805	0.0217224	0.00268475	0.000313356	0.00117219	0.0125911	0.00414366	0.0122554	0.00266351	0.00431508	0.00646326	0.000170555	0.000253739	0.000273902	0.0136999	0.00816377	0.000817525	0.0020914	0.00377558	0.00336715	0.00173717	0.000359227	0.902777	0.0972227	0.7055464
36	-396.8077	-720.2227	323.415	0.00634685	0.0193245	0.0332584	0.00440139	0.0222203	0.00508012	0.0155082	0.00236775	0.00200581	0.00927674	0.0113997	0.0160914	0.0112751	0.0027808	0.00567514	0.000751102	0.00381079	0.00438737	0.00615973	0.000647399	0.0161159	0.0173556	0.00731724	0.000287367	0.0017145	0.00400683	9.46182e-05	0.024042	0.00659998	0.00142747	0.000797905	9.1799e-05	0.00575959	0.0134478	0.0164781	0.00517888	0.0141647	0.00930881	0.00673684	0.00192188	0.00937354	0.00767594	0.00316921	0.00224958	0.000837466	0.00406837	0.00458568	0.00848561	0.00828128	0.00573967	0.0398321	0.000366033	0.0105134	0.0294384	0.00439513	0.0327435	0.000116205	0.00440482	0.00346032	0.00246911	0.00749245	0.0029696	0.0144823	0.00418216	0.00851432	0.00737441	0.0127659	0.0237718	0.00697416	0.0123136	0.00449483	0.0053872	0.0111805	0.00904292	0.000168336	0.0174847	6.84145e-05	0.000935722	0.001276	0.0017275	0.00182887	0.0327113	0.00642774	0.00292928	0.00312849	0.00318056	0.0072527	0.0174274	0.000789406	0.0102353	0.000730691	0.00249327	0.0369378	0.0147869	0.0200937	0.0070565	0.00874546	0.000683343	0.00634475	0.0485902	0.00816305	0.00564369	0.016617	0.0109172	0.017848	0.00627069	0.00550813	0.00619213	0.010212	0.00467649	0.00201518	0.0022291	0.101691	0.00528465	1.54014e-05	0.02973	0.00725196	0.00153237	0.00141063	0.000905769	0.00748047	0.00474532	0.0136347	0.0310886	0.00511745	0.0173373	0.00196101	0.0204767	0.00425698	0.00589921	0.004543	0.00252268	0.00413148	0.01582	0.0140992	0.0111907	0.00166008	0.00101642	0.00633142	0.0512597	0.0024856	0.0268192	0.0252761	0.00180447	0.00313346	0.0097701	0.014319	0.0385322	0.0124279	0.00206945	8.76711e-05	0.00616379	0.0337828	0.00275333	0.00701693	0.00360147	0.011978	0.00393856	0.0189155	0.0144787	0.000886847	0.613213	1.0967	0.6143347	1.385665	0.0935087	0.314834	0.697286	1.43413	3.17628	10.6942	1.713457	2.255554	0.1397864	0.00393791	0.0119899	0.0206352	0.00273085	0.0137866	0.00315197	0.00962208	0.00146908	0.00124451	0.00575577	0.00707293	0.00998391	0.00699565	0.00172535	0.00352114	0.000466022	0.00236441	0.00272215	0.00382181	0.000401679	0.00999915	0.0107683	0.00453999	0.000178297	0.00106376	0.00248604	5.8706e-05	0.0149169	0.00409497	0.000885676	0.000495061	5.69568e-05	0.00357354	0.00834371	0.0102238	0.00321324	0.0087885	0.00577566	0.00417988	0.00119243	0.00581582	0.00476255	0.00196634	0.00139576	0.000519606	0.00252423	0.00284519	0.00526491	0.00513813	0.00356118	0.0247138	0.000227106	0.00652304	0.0182651	0.00272697	0.0203158	7.20993e-05	0.00273298	0.00214696	0.00153196	0.0046487	0.00184249	0.00898555	0.00259483	0.00528272	0.00457546	0.0079206	0.0147493	0.00432713	0.00764001	0.00278882	0.0033425	0.00693692	0.00561069	0.000104444	0.0108484	4.24479e-05	0.00058057	0.000791693	0.00107183	0.00113473	0.0202957	0.0039881	0.00181748	0.00194107	0.00197338	0.00449995	0.0108129	0.000489788	0.00635053	0.000453358	0.00154695	0.0229181	0.00917456	0.0124671	0.00437821	0.00542613	0.000423981	0.00393661	0.0301478	0.00506477	0.00350163	0.01031	0.00677356	0.0110738	0.00389066	0.00341752	0.00384191	0.00633605	0.00290153	0.00125032	0.00138305	0.0630946	0.00327887	9.55582e-06	0.018446	0.00449949	0.000950763	0.000875226	0.000561985	0.00464127	0.00294424	0.00845965	0.019289	0.00317513	0.010757	0.00121671	0.0127048	0.00264125	0.00366017	0.00281871	0.0015652	0.00256338	0.00981555	0.00874787	0.00694327	0.00103	0.000630638	0.00392834	0.0318041	0.00154219	0.01664	0.0156826	0.00111958	0.00194416	0.00606187	0.00888422	0.0239074	0.0077109	0.00128399	5.43957e-05	0.00382433	0.0209606	0.00170831	0.00435366	0.00223454	0.00743179	0.00244368	0.0117362	0.00898333	0.000550245	0.692833	0.307167	1.61173
72	-392.2862	-715.5996	323.3134	0.00680937	0.00749287	0.0106986	0.000846708	0.0160743	0.000473514	0.00943391	0.000141341	0.0111069	0.0163763	0.000582705	0.00790016	0.00242815	0.000945519	0.00355374	0.000694064	0.00213589	0.0027441	0.00614546	0.000491773	0.0114741	0.00977935	0.0108175	0.00154907	0.00245224	0.000872423	0.000118372	0.00081164	0.00157237	0.000741504	0.000112101	9.89894e-05	0.015494	0.00939186	0.00953315	0.00277276	0.00325679	0.0035277	0.00474876	0.000382296	0.0068587	0.00439889	0.000763331	0.00266759	0.00407451	0.00855256	0.00168619	0.00210945	0.00614863	0.00049409	0.0185925	0.000198728	0.000893399	0.0154296	0.00536603	0.00920464	0.000326341	0.00555874	0.0143777	0.00329304	0.0157115	0.00781976	0.0169031	0.00646666	0.00132558	0.0030388	0.00456278	0.00960311	0.00343766	0.00151907	0.00206554	0.00816439	0.000504089	0.004912	5.37479e-05	0.0112339	0.0004057	0.00613963	0.000542904	0.00238229	0.00299346	0.00574483	0.00407593	0.000675467	0.00791398	0.00174265	0.00803613	0.0192449	5.59923e-05	0.0105609	0.000656421	0.00168978	0.0133862	0.0141064	0.00222963	0.000733577	0.00619438	0.0355854	0.00371897	0.00155277	0.00524476	0.00928654	0.00137533	0.00542726	0.016428	0.0031887	0.0125223	0.0028243	0.00301343	0.00253789	0.000838726	0.00437259	0.0251779	0.00162681	0.00130609	0.0229931	0.0034126	0.00308472	0.0117978	0.00376246	0.00606179	0.00947675	0.00368783	0.0113907	0.00128165	0.0111152	0.00164619	0.0105407	0.00480325	0.00566569	0.00244495	0.00300608	0.0054223	0.0168548	0.012859	0.0136285	0.0037137	0.00179605	0.0123633	0.0116182	0.00743662	0.0298941	0.00395896	0.000839823	0.00085963	0.0092949	0.00615806	0.0219667	0.00938319	0.00187767	0.00156755	0.00196832	0.0174466	0.00355177	0.00154058	0.00322623	0.0051989	0.00160394	0.00575676	0.00563441	0.00670892	0.22413	1.19397	0.3287093	1.671291	0.0707176	0.274733	0.668268	1.49641	3.63989	14.1408	1.915454	5.084403	0.04692965	0.00687303	0.00756291	0.0107986	0.000854623	0.0162246	0.000477941	0.00952209	0.000142662	0.0112107	0.0165294	0.000588152	0.00797401	0.00245085	0.000954358	0.00358696	0.000700552	0.00215586	0.00276975	0.0062029	0.00049637	0.0115814	0.00987077	0.0109187	0.00156355	0.00247517	0.000880579	0.000119479	0.000819227	0.00158706	0.000748436	0.000113149	9.99148e-05	0.0156388	0.00947965	0.00962227	0.00279868	0.00328723	0.00356068	0.00479315	0.00038587	0.00692282	0.00444002	0.000770466	0.00269253	0.0041126	0.00863251	0.00170195	0.00212917	0.00620611	0.000498709	0.0187663	0.000200585	0.00090175	0.0155738	0.00541619	0.00929069	0.000329392	0.00561071	0.0145121	0.00332383	0.0158584	0.00789286	0.0170612	0.00652711	0.00133797	0.00306721	0.00460544	0.00969288	0.00346979	0.00153327	0.00208485	0.00824071	0.000508801	0.00495792	5.42503e-05	0.0113389	0.000409493	0.00619702	0.000547979	0.00240456	0.00302144	0.00579854	0.00411403	0.000681782	0.00798796	0.00175894	0.00811126	0.0194248	5.65158e-05	0.0106596	0.000662558	0.00170558	0.0135113	0.0142382	0.00225047	0.000740435	0.00625229	0.035918	0.00375373	0.00156729	0.00529379	0.00937335	0.00138818	0.005478	0.0165816	0.0032185	0.0126394	0.0028507	0.0030416	0.00256161	0.000846567	0.00441346	0.0254132	0.00164202	0.0013183	0.0232081	0.0034445	0.00311356	0.0119081	0.00379763	0.00611846	0.00956534	0.00372231	0.0114971	0.00129363	0.0112191	0.00166158	0.0106392	0.00484815	0.00571866	0.00246781	0.00303418	0.00547299	0.0170124	0.0129792	0.0137559	0.00374842	0.00181284	0.0124789	0.0117268	0.00750614	0.0301735	0.00399597	0.000847674	0.000867666	0.00938179	0.00621563	0.0221721	0.0094709	0.00189522	0.0015822	0.00198672	0.0176097	0.00358497	0.00155498	0.00325639	0.0052475	0.00161894	0.00581058	0.00568709	0.00677163	0.835645	0.164355	0.9907385
108	-407.3905	-730.8867	323.4963	0.0233749	0.0126933	0.0229341	0.000181623	0.0126947	0.00189402	0.00270208	0.000607046	0.00418913	0.00979502	0.00194343	0.000333615	0.00347484	0.00496605	0.00645453	0.00113487	0.000277045	0.0058105	0.00736196	0.0134105	0.0152952	0.00423447	0.0135475	0.00104637	0.00596405	0.00545238	0.00161383	0.00247292	0.00484958	0.0143799	0.00024845	4.62055e-06	0.00303096	0.00980527	0.00491627	0.0098565	0.00249886	0.00168968	0.00876523	0.00166924	0.0113025	0.000353678	0.00196521	0.000665153	0.00386407	0.000586974	0.0038923	0.00398311	0.0273698	0.00362956	0.0074352	2.90507e-05	0.00124116	0.0297182	0.0140518	0.0200101	0.00232417	0.00571571	0.0174589	0.00466086	0.0145184	0.00400172	0.0239241	0.0154937	0.000358386	0.0029163	0.000573569	0.0135919	0.00238276	0.00289821	0.00358068	0.0165388	0.00150548	0.00297571	0.00128714	0.0160379	0.00373568	0.00870982	0.00229948	0.0041684	0.0114028	0.00157244	0.00576893	0.00173092	0.0120043	8.9685e-05	0.00633835	0.0407654	5.80641e-05	0.0134696	0.000443818	0.00159686	0.00367584	0.0142086	0.000899205	0.0065278	0.0164665	0.0157137	0.0118899	0.00391277	0.00742326	0.00451434	0.0143817	0.00565108	0.035602	0.00151078	0.0177237	0.00705239	0.0167648	0.00429303	0.00323455	0.000706378	0.038089	0.00189264	0.00352021	0.0370045	0.00358175	0.0107105	0.00301656	0.00487529	0.0060522	0.0112682	0.000254757	0.0204398	0.000339109	0.00837896	0.00238094	0.000576288	0.0182465	0.00403963	0.00690292	0.00283731	0.0105149	0.00345877	0.00917227	0.0181301	0.00543574	0.0174595	0.00340354	0.0104379	0.000737506	0.0240737	0.00429098	0.00282592	0.00250472	0.00391302	0.00975496	0.0200107	0.0142263	0.00421803	0.00204663	0.00476734	0.0128395	0.000455133	0.0020163	0.000165611	0.0101615	0.0048927	0.00892258	0.0174401	0.00949558	0.261428	1.18464	0.3940451	1.605955	0.0953422	0.31783	0.699349	1.4299	3.14634	10.4885	1.699416	4.075561	0.05517017	0.0185677	0.0100828	0.0182176	0.000144271	0.0100839	0.0015045	0.00214638	0.000482202	0.0033276	0.00778061	0.00154375	0.000265004	0.00276021	0.00394474	0.00512711	0.000901474	0.000220069	0.00461553	0.00584792	0.0106526	0.0121496	0.00336362	0.0107613	0.000831177	0.0047375	0.00433106	0.00128193	0.00196434	0.00385223	0.0114226	0.000197355	3.6703e-06	0.00240762	0.00778875	0.0039052	0.00782944	0.00198495	0.00134219	0.0069626	0.00132595	0.00897804	0.000280941	0.00156105	0.000528359	0.0030694	0.000466258	0.00309182	0.00316396	0.021741	0.00288311	0.00590609	2.30763e-05	0.000985908	0.0236064	0.011162	0.0158949	0.00184619	0.00454023	0.0138683	0.00370232	0.0115326	0.00317874	0.019004	0.0123073	0.000284681	0.00231654	0.00045561	0.0107966	0.00189272	0.00230217	0.00284429	0.0131375	0.00119587	0.00236374	0.00102243	0.0127396	0.00296741	0.00691858	0.00182657	0.00331114	0.00905776	0.00124906	0.00458251	0.00137494	0.00953553	7.12406e-05	0.00503482	0.0323817	4.61228e-05	0.0106994	0.000352543	0.00126845	0.00291987	0.0112865	0.000714277	0.00518531	0.0130801	0.0124821	0.00944467	0.00310808	0.00589662	0.00358594	0.011424	0.0044889	0.0282802	0.00120007	0.0140787	0.00560201	0.013317	0.00341014	0.00256934	0.000561106	0.0302557	0.0015034	0.00279625	0.0293943	0.00284514	0.00850784	0.00239618	0.00387265	0.00480752	0.00895081	0.000202364	0.0162362	0.000269369	0.00665576	0.00189129	0.00045777	0.014494	0.00320885	0.00548329	0.00225379	0.00835242	0.00274745	0.00728592	0.0144015	0.00431784	0.0138688	0.00270358	0.0082913	0.000585833	0.0191227	0.00340851	0.00224475	0.00198961	0.00310828	0.00774878	0.0158954	0.0113006	0.00335057	0.00162572	0.0037869	0.010199	0.000361531	0.00160163	0.000131552	0.00807174	0.00388648	0.00708759	0.0138534	0.00754274	0.802977	0.197023	1.258902
144	-398.2542	-721.7939	323.5398	0.0258518	0.0083959	0.0233219	0.000630864	0.0239284	0.00161238	0.0129719	0.000305023	0.00636692	0.00311593	0.0016071	5.7107e-05	0.00850219	0.00528848	0.00150837	0.00380841	0.000849401	0.00593457	0.00106641	0.00113383	0.0112014	0.00399577	0.0188274	0.00635887	0.00635128	0.00519039	0.000450654	0.00287023	0.00151292	0.00698538	3.6576e-06	5.26435e-05	0.00183197	0.0111296	0.00221065	0.00917086	0.00940761	0.000338978	0.00680244	0.018669	0.00909039	0.0069122	0.00131588	0.0019765	0.0102641	0.00429989	0.00257753	0.0124744	0.0053026	0.00161404	0.0122042	0.00125293	0.00410832	0.00431135	0.00168979	0.00340366	0.00180965	0.00332015	0.0290031	0.00390151	0.0123496	0.0132125	0.00819041	0.00338564	2.65804e-05	0.00202091	0.00553596	0.00779592	0.00528478	0.00989749	0.000529132	0.00445199	0.00124737	0.00193529	0.000869171	0.0170792	0.004424	0.00360269	0.00372077	0.00131264	0.00129401	0.0025831	0.00315998	0.00116937	0.0121842	9.5508e-05	0.0121364	0.0290785	0.0126173	0.00234794	0.00205456	0.00686095	0.019152	0.0193772	0.00363701	0.000663413	0.0174849	0.00712079	0.00769613	0.0013223	0.00627047	0.000944741	0.0160694	0.00830034	0.0314271	0.0174739	0.0404426	0.00368954	0.0102756	0.00170899	0.00352121	0.00169365	0.0582068	0.00172361	0.00219245	0.0267166	0.00307094	0.00301363	0.00506312	0.00425395	0.01326	0.00660881	0.00111909	0.00195583	0.00163848	0.0235147	0.00277165	0.0154436	0.00247721	0.0054204	0.0166916	0.00118132	0.0263846	0.0024628	0.0129047	0.00802741	0.00103828	0.023765	0.00362452	0.00321658	0.00334575	0.0171521	0.00938761	0.00105632	0.00479836	0.00324191	0.00959151	0.0169522	0.00392043	0.00455929	0.00132994	0.00256234	0.022879	0.00526688	0.0102511	0.00313899	0.0072765	0.00844689	0.0115284	0.0133429	0.00380563	0.196632	1.20084	0.409869	1.590131	0.0801804	0.292086	0.68116	1.46808	3.42365	12.4719	1.824647	3.879608	0.04093627	0.0209707	0.00681066	0.0189185	0.00051175	0.0194105	0.00130794	0.0105227	0.000247431	0.00516478	0.00252761	0.00130366	4.63246e-05	0.00689688	0.00428996	0.00122358	0.00308934	0.000689025	0.00481406	0.000865064	0.000919749	0.00908646	0.00324133	0.0152726	0.00515825	0.00515209	0.00421039	0.000365566	0.0023283	0.00122727	0.00566647	2.967e-06	4.27038e-05	0.00148607	0.00902819	0.00179325	0.0074393	0.00763135	0.000274976	0.00551807	0.0151441	0.00737402	0.0056071	0.00106743	0.00160332	0.00832614	0.00348802	0.00209087	0.0101191	0.00430141	0.00130929	0.00989988	0.00101636	0.00333263	0.00349732	0.00137074	0.00276101	0.00146797	0.00269327	0.023527	0.00316486	0.0100178	0.0107178	0.00664397	0.00274639	2.15617e-05	0.00163934	0.00449071	0.00632397	0.00428696	0.00802874	0.000429226	0.00361141	0.00101185	0.00156989	0.000705062	0.0138545	0.0035887	0.00292247	0.00301825	0.0010648	0.00104969	0.00209538	0.00256334	0.000948584	0.0098837	7.74751e-05	0.00984494	0.0235882	0.010235	0.00190463	0.00166664	0.00556553	0.0155359	0.0157186	0.00295031	0.000538154	0.0141836	0.00577631	0.00624302	0.00107264	0.00508654	0.000766364	0.0130353	0.00673315	0.0254933	0.0141747	0.0328066	0.00299292	0.00833546	0.00138631	0.00285637	0.00137387	0.0472167	0.00139817	0.00177849	0.0216722	0.00249111	0.00244463	0.00410715	0.00345076	0.0107564	0.005361	0.000907791	0.00158654	0.00132912	0.0190748	0.00224833	0.0125277	0.00200948	0.00439697	0.01354	0.000958271	0.0214029	0.0019978	0.0104682	0.00651175	0.000842245	0.0192779	0.00294018	0.00260926	0.00271404	0.0139136	0.00761513	0.000856878	0.00389238	0.0026298	0.00778053	0.0137515	0.00318021	0.00369845	0.00107883	0.00207854	0.0185592	0.00427243	0.00831556	0.00254631	0.00590262	0.00685203	0.00935173	0.0108236	0.00308709	0.795065	0.204935	1.232758
